time,velocity
0.1,0.4093890369976039
0.2,-0.18318757910320105
0.30000000000000004,1.6910178699409e-2
0.4,-0.49559836279910713
0.5,-0.23375341849047354
0.6,7.456867731178904e-2
0.7,1.0227283339051763
0.7999999999999999,1.1612550370703125
0.8999999999999999,1.4850205986211023
0.9999999999999999,0.5991550784791813
1.0999999999999999,0.45140289938274347
1.2,-0.10549317904355393
1.3,0.12494737717760632
1.4000000000000001,-0.2711845626108829
1.5000000000000002,-0.6216117381338679
1.6000000000000003,-1.1108994146720659
1.7000000000000004,-0.7342743189760395
1.8000000000000005,-0.1458931857054221
1.9000000000000006,-0.5188460235677766
2.0000000000000004,-0.7591381713341588
2.1000000000000005,-0.7382413644319669
2.2000000000000006,-1.5881404485430883
2.3000000000000007,-1.1980740736274038
2.400000000000001,-0.8706088436738133
2.500000000000001,-0.21097880486538734
2.600000000000001,0.2065435004946057
2.700000000000001,0.29566618652888416
2.800000000000001,0.6443992097280445
2.9000000000000012,1.0174848693281011
3.0000000000000013,0.8067210191337039
3.1000000000000014,0.8982584136492889
3.2000000000000015,5.1074636280013075e-2
3.3000000000000016,0.3758949426399266
3.4000000000000017,-0.159696592599176
3.5000000000000018,-0.3453998014199512
3.600000000000002,0.2087047000001242
3.700000000000002,-0.15910796856602522
3.800000000000002,1.0250943912170922
3.900000000000002,0.816307024156537
4.000000000000002,0.2697865272596454
4.100000000000001,-0.4062078746152133
4.200000000000001,-0.3827002019390138
4.300000000000001,-0.4552738623147332
4.4,-8.178703989875563e-2
4.5,0.5897033733820461
4.6,0.9171949260468593
4.699999999999999,0.6607435662696155
4.799999999999999,0.9954168291652004
4.899999999999999,0.5722361782204921
4.999999999999998,-0.19330949590020707
5.099999999999998,6.485409316049812e-2
5.1999999999999975,-0.2620900320925214
5.299999999999997,-0.6360769572043473
5.399999999999997,-1.3234210881149455
5.4999999999999964,-1.0137241898784266
5.599999999999996,-1.1449887044929168
5.699999999999996,-1.3001102540097977
5.799999999999995,-1.4178591420364055
5.899999999999995,-0.7119045355275071
5.999999999999995,-0.34810551465242534
6.099999999999994,0.28804322764633045
6.199999999999994,0.616115709404099
6.299999999999994,6.819401119730217e-2
6.399999999999993,-0.3164458375235506
6.499999999999993,0.45300586988535824
6.5999999999999925,0.7785235976497593
6.699999999999992,1.1580855430316321
6.799999999999992,1.1592824157792356
6.8999999999999915,1.0469236954329504
6.999999999999991,0.697891940792815
7.099999999999991,0.6676418415937867
7.19999999999999,0.8176173544436435
7.29999999999999,0.45174417272243983
7.39999999999999,0.738688329855502
7.499999999999989,1.0255387368414066
7.599999999999989,1.249343845231027
7.699999999999989,1.2315315731799503
7.799999999999988,1.439157707319171
7.899999999999988,1.5881918928255068
7.999999999999988,1.829910017127061
8.099999999999987,1.4949821090769144
8.199999999999987,1.1835594535991072
8.299999999999986,0.3357357930183288
8.399999999999986,0.6359240041660933
8.499999999999986,0.4135891127967245
8.599999999999985,0.8512778630878424
8.699999999999985,0.7694278886554334
8.799999999999985,1.0454558996466414
8.899999999999984,1.4470469410005657
8.999999999999984,0.982796162732371
9.099999999999984,0.5425208711894407
9.199999999999983,0.24138008737138342
9.299999999999983,0.4095622318083604
9.399999999999983,-0.4069097876903536
9.499999999999982,-0.4905634802117569
9.599999999999982,-0.546492674946229
9.699999999999982,-0.9704040909697538
9.799999999999981,-0.6162935640867282
9.89999999999998,-0.9916844670411603
9.99999999999998,-0.9024559356339591
10.09999999999998,0.47735247173043815
10.19999999999998,0.5239837797272218
10.29999999999998,0.7569303004085124
10.399999999999979,0.5832168151082834
10.499999999999979,0.540676505799618
10.599999999999978,0.6021615110501486
10.699999999999978,0.5560369164609233
10.799999999999978,-0.2747139831109041
10.899999999999977,-0.6735915077271751
10.999999999999977,-0.6167799368959247
11.099999999999977,-0.8596614258238555
11.199999999999976,-0.4923758230313336
11.299999999999976,-0.3392741491164085
11.399999999999975,-7.922698581582438e-2
11.499999999999975,-0.47725577918800205
11.599999999999975,-1.031466929529652
11.699999999999974,-0.5604431663939567
11.799999999999974,-0.20057956669351562
11.899999999999974,-0.10361315176231395
11.999999999999973,-0.3588317242872509
12.099999999999973,-7.899290433543238e-2
12.199999999999973,-9.99839781350296e-2
12.299999999999972,-0.9358327799117547
12.399999999999972,-0.8799991040315895
12.499999999999972,-0.9452568366703502
12.599999999999971,-1.015900043695261
12.69999999999997,-1.0938307759196009
12.79999999999997,-1.1964255387859308
12.89999999999997,-1.4337412123519273
12.99999999999997,-1.4963156231603791
13.09999999999997,-1.185608795716767
13.199999999999969,-1.4875873643491062
13.299999999999969,-1.8976989341872272
13.399999999999968,-1.002913508797274
13.499999999999968,-0.8624708546255605
13.599999999999968,-0.1869092997396561
13.699999999999967,-0.2738231785296772
13.799999999999967,-0.1633306756097665
13.899999999999967,-0.31416750080508915
13.999999999999966,-0.10147339783463252
14.099999999999966,0.515855923199206
14.199999999999966,-0.10334357027484736
14.299999999999965,-1.1576771666964614
